time,motion,body position,BR derived by Belt,HR derived by ECG,Belt Quality,ECG Quality,HR confidence,BR confidence,Skin Temperature,Day,DF
20:10:42,1,40,35.8,68.8,88,100,96,79,29.9,03_Mar_2015,
20:10:47,1,40,35.8,77.1,88,100,96,79,29.9,03_Mar_2015,
20:10:52,1,40,35.8,67,88,100,96,79,29.9,03_Mar_2015,
20:10:57,1,40,30.5,65,83,100,95,74,29.9,03_Mar_2015,
20:11:02,1,40,30.5,70.6,83,100,95,74,29.9,03_Mar_2015,
20:11:07,1,40,30.5,69.3,83,100,95,74,29.9,03_Mar_2015,
20:11:12,1,40,28.6,71.9,84,100,97,75,29.9,03_Mar_2015,
20:11:17,1,40,28.6,80.7,84,100,97,75,30,03_Mar_2015,
20:11:22,1,40,28.6,69,84,100,97,75,30,03_Mar_2015,
20:11:27,1,40,28.6,70.8,76,100,96,68,30,03_Mar_2015,
20:11:32,1,40,28.6,71.1,76,100,96,68,30.1,03_Mar_2015,
20:11:37,1,40,28.6,65.5,76,100,96,68,30.1,03_Mar_2015,
20:11:42,1,40,29.2,67.1,65,100,97,58,30.1,03_Mar_2015,
20:11:47,1,40,29.2,66.4,65,100,97,58,30.1,03_Mar_2015,
20:11:52,1,40,29.2,65.9,65,100,97,58,30.1,03_Mar_2015,
20:11:57,1,40,34.4,67.8,69,100,99,62,30.1,03_Mar_2015,
20:12:02,1,40,34.4,78.8,69,100,99,62,30.2,03_Mar_2015,
20:12:07,1,40,34.4,69,69,100,99,62,30.2,03_Mar_2015,
20:12:12,1,40,35.3,71.2,77,100,98,69,30.2,03_Mar_2015,
20:12:17,1,40,35.3,68.9,77,100,98,69,30.2,03_Mar_2015,
20:12:22,1,40,35.3,69.6,77,100,98,69,30.2,03_Mar_2015,
20:12:27,1,40,34.2,69.9,80,100,97,72,30.2,03_Mar_2015,
20:12:32,1,40,34.2,80.6,80,100,97,72,30.3,03_Mar_2015,
20:12:37,1,40,34.2,71.1,80,100,97,72,30.3,03_Mar_2015,
20:12:42,1,40,31.6,69,85,100,98,76,30.3,03_Mar_2015,
20:12:47,1,40,31.6,70.2,85,100,98,76,30.3,03_Mar_2015,
20:12:52,1,40,31.6,67,85,100,98,76,30.3,03_Mar_2015,
20:12:57,1,40,30.1,66,81,100,97,72,30.3,03_Mar_2015,
20:13:02,1,40,30.1,65.8,81,100,97,72,30.3,03_Mar_2015,
20:13:07,1,40,30.1,65,81,100,97,72,30.3,03_Mar_2015,
20:13:12,1,40,26.7,63.5,78,100,98,70,30.3,03_Mar_2015,
20:13:17,1,40,26.7,70.8,78,100,98,70,30.3,03_Mar_2015,
20:13:22,1,40,26.7,68.8,78,100,98,70,30.3,03_Mar_2015,
20:13:27,1,40,28.1,68.6,58,100,99,52,30.3,03_Mar_2015,
20:13:32,1,40,28.1,71.9,58,100,99,52,30.3,03_Mar_2015,
20:13:37,1,40,28.1,65.2,58,100,99,52,30.3,03_Mar_2015,
20:13:42,1,40,30.8,65.9,57,100,98,51,30.3,03_Mar_2015,
20:13:47,1,40,30.8,66.4,57,100,98,51,30.4,03_Mar_2015,
20:13:52,1,40,30.8,67.9,57,100,98,51,30.4,03_Mar_2015,
20:13:57,1,40,33.2,66.6,61,100,98,54,30.4,03_Mar_2015,
20:14:02,1,40,33.2,79.2,61,100,98,54,30.4,03_Mar_2015,
20:14:07,1,40,33.2,70.2,61,100,98,54,30.4,03_Mar_2015,
20:14:12,1,40,35.3,70.1,66,100,98,59,30.4,03_Mar_2015,
20:14:17,1,40,35.3,68.6,66,100,98,59,30.4,03_Mar_2015,
20:14:22,1,40,35.3,67.4,66,100,98,59,30.4,03_Mar_2015,
20:14:27,1,40,35.9,68.4,80,100,98,72,30.4,03_Mar_2015,
20:14:32,1,40,35.9,72,80,100,98,72,30.6,03_Mar_2015,
20:14:37,1,40,35.9,70.9,80,100,98,72,30.6,03_Mar_2015,
20:14:42,1,50,35.7,77.4,86,100,98,77,30.6,03_Mar_2015,
20:14:47,1,40,35.7,81.9,86,100,98,77,30.6,03_Mar_2015,
20:14:52,1,40,35.7,74.5,86,100,98,77,30.6,03_Mar_2015,
20:14:57,1,40,34.2,72.1,92,100,98,82,30.6,03_Mar_2015,
